id_movimiento,fecha,almacen,provincia,producto,categoria,caduca,estado_ciclo,cantidad,costo_almacenamiento,fecha_vencimiento
3291,2025-07-13 07:56:25,Depósito Central,Buenos Aires,Amoladora angular,Herramientas eléctricas,False,En bandeja,61.0,118.17,
3292,2025-08-19 11:35:57,Sucursal Mendoza,Mendoza,Llave inglesa,Herramientas manuales,False,Boca de inspección,2.0,2.2,
3293,2025-06-23 11:58:41,Sucursal Tucumán,Tucumán,Caño galvanizado 1m,Plomería,False,Boca de inspección,111.0,118.35,
3294,2025-06-07 21:29:08,Depósito Central,Buenos Aires,Fertilizante granulado,Jardinería,False,Autorizado venta,88.0,142.58,
3295,2025-05-24 08:32:58,Sucursal Rosario,Santa Fe,Adhesivo epoxi,Adhesivos y selladores,True,Devuelto a proveedor,49.0,75.26,2026-05-05 08:32:58
3296,2025-07-25 15:03:31,Depósito Central,Buenos Aires,Soldadora eléctrica,Herramientas eléctricas,False,Boca de inspección,23.0,11.32,
3297,2025-06-12 18:37:21,Sucursal Tucumán,Tucumán,Adhesivo epoxi,Adhesivos y selladores,True,Removido inventario,121.0,182.89,2027-01-13 18:37:21
3298,2024-12-28 04:30:29,Sucursal Mendoza,Mendoza,Silicona selladora,Adhesivos y selladores,True,Retirado de bandeja,56.0,118.43,2026-06-13 04:30:29
3299,2025-05-11 10:48:00,Sucursal Rosario,Santa Fe,Alicate universal,Herramientas manuales,False,Devuelto a proveedor,22.0,11.03,
3300,2025-03-23 13:21:35,Sucursal Tucumán,Tucumán,Manguera 15m,Jardinería,False,Removido inventario,108.0,157.17,
3301,2024-11-30 04:30:21,Sucursal Tucumán,Tucumán,Bloques de hormigón,Materiales construcción,False,Empacado,216.0,193.77,
3302,2024-12-21 06:11:56,Depósito Central,Buenos Aires,Adhesivo epoxi,Adhesivos y selladores,True,Recibido,56.0,73.91,2025-03-24 06:11:56
3303,2025-01-02 21:00:08,Depósito Central,Buenos Aires,Fertilizante granulado,Jardinería,False,Retornado inventario,85.0,159.89,
3304,2025-04-21 06:13:07,Depósito Central,Buenos Aires,Cinta aisladora,Adhesivos y selladores,True,Autorizado venta,54.0,122.96,2025-10-15 06:13:07
3305,2025-01-10 10:41:16,Sucursal Tucumán,Tucumán,Caja de tornillos,Fijaciones,False,Enviado cliente,255.0,308.69,
3306,2024-12-12 20:23:12,Sucursal Córdoba,Córdoba,Alicate universal,Herramientas manuales,False,Empacado,55.0,59.94,
3307,2025-01-10 02:26:34,Depósito Central,Buenos Aires,Bomba de agua 1HP,Plomería,False,Devuelto cliente,93.0,154.33,
3308,2025-07-13 00:20:21,Sucursal Mendoza,Mendoza,Adhesivo epoxi,Adhesivos y selladores,True,Enviado cliente,89.0,194.36,2026-08-07 00:20:21
3309,2025-01-06 18:11:16,Depósito Central,Buenos Aires,Taladro eléctrico,Herramientas eléctricas,False,En bandeja,66.0,92.18,
3310,2025-06-17 06:37:37,Sucursal Rosario,Santa Fe,Tarugos plásticos,Fijaciones,False,En inspección,199.0,140.34,
3311,2024-12-06 00:26:35,Sucursal Tucumán,Tucumán,Casco de seguridad,Protección personal,True,Autorizado venta,50.0,21.79,2026-01-15 00:26:35
3312,2025-06-11 13:58:35,Depósito Central,Buenos Aires,Barniz para madera,Pinturas y químicos,True,Recibido,91.0,232.61,2026-08-10 13:58:35
3313,2025-06-17 07:26:27,Sucursal Córdoba,Córdoba,Caja de tornillos,Fijaciones,False,Enviado cliente,304.0,390.71,
3314,2025-03-25 10:18:47,Depósito Central,Buenos Aires,Destornillador Philips,Herramientas manuales,False,Boca de inspección,24.0,46.9,
3315,2025-01-17 15:30:29,Depósito Central,Buenos Aires,Pegamento de contacto,Adhesivos y selladores,True,En inspección,70.0,112.62,2026-12-04 15:30:29
3316,2025-03-21 20:33:58,Depósito Central,Buenos Aires,Destornillador plano,Herramientas manuales,False,En bandeja,46.0,34.99,
3317,2025-01-29 23:33:19,Depósito Central,Buenos Aires,Flexibles de acero,Plomería,False,Removido inventario,78.0,92.67,
3318,2025-04-22 04:35:49,Sucursal Mendoza,Mendoza,Regadera plástica,Jardinería,False,Enviado cliente,55.0,76.13,
3319,2025-09-14 03:11:32,Depósito Central,Buenos Aires,Llave inglesa,Herramientas manuales,False,En bandeja,56.0,103.82,
3320,2025-09-14 10:30:33,Sucursal Mendoza,Mendoza,Casco de seguridad,Protección personal,True,En bandeja,138.0,275.19,2026-05-02 10:30:33
3321,2025-07-22 10:11:21,Sucursal Tucumán,Tucumán,Martillo carpintero,Herramientas manuales,False,Recibido,42.0,16.48,
3322,2025-06-23 18:52:25,Sucursal Rosario,Santa Fe,Cable unipolar 2.5mm,Electricidad,False,Autorizado venta,57.0,53.05,
3323,2024-12-31 17:16:59,Sucursal Córdoba,Córdoba,Destornillador Philips,Herramientas manuales,False,Devuelto cliente,16.0,30.26,
3324,2025-01-06 06:51:56,Sucursal Mendoza,Mendoza,Bolsa de cemento 50kg,Materiales construcción,False,En inspección,212.0,,
3325,2024-11-02 20:25:23,Depósito Central,Buenos Aires,Tijera de podar,Jardinería,False,Empacado,107.0,,
3326,2025-04-27 05:39:55,Sucursal Tucumán,Tucumán,Clavos de acero,Fijaciones,False,Devuelto a proveedor,223.0,441.84,
3327,2025-06-06 07:03:02,Sucursal Mendoza,Mendoza,Soldadora eléctrica,Herramientas eléctricas,False,Devuelto cliente,39.0,63.59,
3328,2025-04-15 11:22:48,Sucursal Tucumán,Tucumán,Bloques de hormigón,Materiales construcción,False,Devuelto a proveedor,170.0,52.17,
3329,2025-02-10 23:28:49,Sucursal Rosario,Santa Fe,Caño PVC 2m,Materiales construcción,False,Devuelto a proveedor,145.0,244.33,
3330,2025-08-30 09:34:00,Sucursal Córdoba,Córdoba,Removedor de pintura,Pinturas y químicos,True,Retirado de bandeja,100.0,253.85,2027-01-23 09:34:00
3331,2025-02-16 17:46:59,Sucursal Mendoza,Mendoza,Fertilizante granulado,Jardinería,False,Devuelto a proveedor,102.0,133.57,
3332,2025-07-31 08:18:17,Sucursal Mendoza,Mendoza,Llave inglesa,Herramientas manuales,False,,16.0,20.63,
3333,2025-01-28 13:21:44,Sucursal Rosario,Santa Fe,Taladro eléctrico,Herramientas eléctricas,False,Devuelto cliente,63.0,34.28,
3334,2025-07-13 17:57:21,Sucursal Tucumán,Tucumán,Esmalte sintético 1L,Pinturas y químicos,True,En inspección,94.0,203.59,2027-05-28 17:57:21
3335,2025-07-26 00:02:14,Sucursal Córdoba,Córdoba,Destornillador plano,Herramientas manuales,False,Removido inventario,60.0,16.34,
3336,2024-11-12 09:43:50,Depósito Central,Buenos Aires,Bolsa de cemento 50kg,Materiales construcción,False,Retornado inventario,,120.19,
3337,2025-01-07 07:41:20,Depósito Central,Buenos Aires,Arena fina m3,Materiales construcción,False,Devuelto cliente,131.0,26.86,
3338,2024-10-02 20:33:44,Depósito Central,Buenos Aires,Bolsa de cemento 50kg,Materiales construcción,False,Retirado de bandeja,192.0,75.36,
3339,2025-01-06 05:22:59,Sucursal Córdoba,Córdoba,Bloques de hormigón,Materiales construcción,False,En inspección,225.0,,
3340,2025-06-20 20:45:12,Sucursal Mendoza,Mendoza,Destornillador Philips,Herramientas manuales,False,Retirado de bandeja,66.0,58.19,
3341,2024-10-17 05:04:54,Sucursal Rosario,Santa Fe,Bomba de agua 1HP,Plomería,False,Retornado inventario,97.0,54.59,
3342,2025-01-29 00:48:57,Sucursal Rosario,Santa Fe,Clavos de acero,Fijaciones,False,Autorizado venta,187.0,100.68,
3343,2025-09-10 08:52:05,Sucursal Rosario,Santa Fe,Bloques de hormigón,Materiales construcción,False,En bandeja,148.0,146.14,
3344,2025-03-07 07:43:06,Sucursal Rosario,Santa Fe,Pintura látex 4L,Pinturas y químicos,True,Empacado,110.0,69.42,2025-08-05 07:43:06
3345,2025-05-29 06:34:36,Sucursal Mendoza,Mendoza,Toma corriente doble,Electricidad,False,Devuelto a proveedor,55.0,51.93,
3346,2024-12-25 02:42:18,Sucursal Mendoza,Mendoza,Esmalte sintético 1L,Pinturas y químicos,True,En bandeja,120.0,80.92,2025-04-08 02:42:18
3347,2025-07-03 18:10:25,Depósito Central,Buenos Aires,Toma corriente doble,Electricidad,False,Devuelto cliente,72.0,73.29,
3348,2025-03-21 13:48:59,Sucursal Rosario,Santa Fe,Esmalte sintético 1L,Pinturas y químicos,True,Devuelto a proveedor,119.0,222.64,2026-03-28 13:48:59
3349,2024-12-08 14:58:32,Sucursal Mendoza,Mendoza,Disyuntor 25A,Electricidad,False,En inspección,96.0,102.2,
3350,2024-12-03 23:53:04,Depósito Central,Buenos Aires,Interruptor simple,Electricidad,False,Devuelto a proveedor,76.0,103.47,
3351,2025-08-04 01:32:36,Sucursal Tucumán,Tucumán,Guantes de trabajo,Protección personal,True,Enviado cliente,67.0,118.06,2026-03-30 01:32:36
3352,2025-04-13 16:23:03,Sucursal Mendoza,Mendoza,Destornillador Philips,Herramientas manuales,False,Enviado cliente,34.0,22.39,
3353,2024-12-30 19:36:51,Sucursal Tucumán,Tucumán,Destornillador Philips,Herramientas manuales,False,En bandeja,46.0,71.0,
3354,2025-09-13 20:53:15,Sucursal Tucumán,Tucumán,Taladro eléctrico,Herramientas eléctricas,False,Boca de inspección,41.0,26.0,
3355,2025-04-22 18:51:42,Sucursal Córdoba,Córdoba,Removedor de pintura,Pinturas y químicos,True,Retornado inventario,65.0,158.56,2027-04-10 18:51:42
3356,2025-06-13 21:15:39,Sucursal Córdoba,Córdoba,Regadera plástica,Jardinería,False,Retornado inventario,75.0,82.1,
3357,2024-12-31 00:10:11,Sucursal Córdoba,Córdoba,Grifería monocomando,Plomería,False,Recibido,81.0,63.93,
3358,2024-11-08 19:57:03,Sucursal Tucumán,Tucumán,Caño galvanizado 1m,Plomería,False,Autorizado venta,26.0,5.27,
3359,2024-10-28 22:32:22,Depósito Central,Buenos Aires,Yeso en polvo 30kg,Materiales construcción,False,Removido inventario,222.0,166.81,
3360,2025-05-13 15:00:00,Sucursal Mendoza,Mendoza,Arnés de seguridad,Protección personal,True,Devuelto cliente,55.0,39.97,2026-09-26 15:00:00
3361,2025-07-01 06:04:42,Sucursal Tucumán,Tucumán,Regadera plástica,Jardinería,False,Autorizado venta,51.0,19.02,
3362,2025-05-02 10:07:51,Sucursal Córdoba,Córdoba,Toma corriente doble,Electricidad,False,Devuelto a proveedor,37.0,29.03,
3363,2024-12-18 10:44:40,Sucursal Rosario,Santa Fe,Pegamento de contacto,Adhesivos y selladores,True,Devuelto a proveedor,35.0,52.71,2026-08-04 10:44:40
3364,2024-12-19 16:20:48,Sucursal Tucumán,Tucumán,Bloques de hormigón,Materiales construcción,False,Recibido,132.0,190.28,
3365,2024-10-06 05:38:32,Sucursal Córdoba,Córdoba,Alicate universal,Herramientas manuales,False,Devuelto a proveedor,29.0,27.24,
3366,2025-06-03 15:46:45,Sucursal Rosario,Santa Fe,Amoladora angular,Herramientas eléctricas,False,Retirado de bandeja,69.0,80.24,
3367,2025-09-03 01:24:08,Sucursal Tucumán,Tucumán,Martillo carpintero,Herramientas manuales,False,,32.0,,
3368,2025-04-10 18:08:22,Sucursal Córdoba,Córdoba,Yeso en polvo 30kg,Materiales construcción,False,Autorizado venta,208.0,77.86,
3369,2024-12-13 03:53:10,Sucursal Tucumán,Tucumán,Pintura látex 4L,Pinturas y químicos,True,Retirado de bandeja,90.0,48.73,2025-12-25 03:53:10
3370,2025-05-22 06:32:54,Sucursal Córdoba,Córdoba,Manguera 15m,Jardinería,False,Boca de inspección,83.0,67.52,
3371,2024-12-15 22:40:05,Depósito Central,Buenos Aires,Caño PVC 2m,Materiales construcción,False,Boca de inspección,196.0,323.35,
3372,2024-10-06 21:43:36,Sucursal Córdoba,Córdoba,Regadera plástica,Jardinería,False,Recibido,50.0,52.84,
3373,2024-10-25 10:23:12,Sucursal Córdoba,Córdoba,Aerosol anticorrosivo,Pinturas y químicos,True,Retornado inventario,116.0,235.73,2025-01-29 10:23:12
3374,2025-02-24 00:43:19,Sucursal Rosario,Santa Fe,Interruptor simple,Electricidad,False,Autorizado venta,125.0,47.52,
3375,2025-01-22 19:02:01,Sucursal Córdoba,Córdoba,Flexibles de acero,Plomería,False,Devuelto cliente,37.0,25.89,
3376,2025-06-22 02:44:09,Sucursal Mendoza,Mendoza,Arnés de seguridad,Protección personal,True,Empacado,54.0,84.33,2026-03-07 02:44:09
3377,2025-03-18 23:35:51,Sucursal Tucumán,Tucumán,Taladro eléctrico,Herramientas eléctricas,False,Recibido,35.0,49.04,
3378,2024-10-25 13:37:14,Sucursal Córdoba,Córdoba,Yeso en polvo 30kg,Materiales construcción,False,Devuelto a proveedor,151.0,230.65,
3379,2025-06-08 01:38:37,Sucursal Córdoba,Córdoba,Clavos de acero,Fijaciones,False,Devuelto a proveedor,225.0,98.71,
3380,2025-07-12 20:32:04,Sucursal Rosario,Santa Fe,Cable unipolar 2.5mm,Electricidad,False,Devuelto a proveedor,61.0,80.13,
3381,2024-11-08 21:45:35,Sucursal Córdoba,Córdoba,Taladro eléctrico,Herramientas eléctricas,False,,72.0,95.68,
3382,2024-09-18 12:46:07,Sucursal Córdoba,Córdoba,Barniz para madera,Pinturas y químicos,True,Removido inventario,109.0,44.48,2025-05-28 12:46:07
3383,2025-04-18 06:07:54,Depósito Central,Buenos Aires,Disyuntor 25A,Electricidad,False,En inspección,85.0,74.3,
3384,2025-09-12 08:18:39,Sucursal Rosario,Santa Fe,Válvula esférica,Plomería,False,Boca de inspección,105.0,37.03,
3385,2024-11-16 20:35:30,Depósito Central,Buenos Aires,Clavos de acero,Fijaciones,False,En inspección,255.0,241.51,
3386,2025-02-21 13:07:35,Sucursal Córdoba,Córdoba,Guantes de trabajo,Protección personal,True,En bandeja,65.0,125.45,2026-12-11 13:07:35
3387,2025-05-28 01:52:33,Sucursal Tucumán,Tucumán,Flexibles de acero,Plomería,False,Autorizado venta,59.0,105.93,
3388,2025-09-14 15:36:17,Sucursal Tucumán,Tucumán,Arandelas metálicas,Fijaciones,False,Retornado inventario,203.0,247.89,
3389,2025-08-24 12:42:12,Sucursal Córdoba,Córdoba,Disyuntor 25A,Electricidad,False,Devuelto cliente,101.0,172.31,
3390,2025-08-23 15:45:07,Sucursal Mendoza,Mendoza,Lámpara LED 9W,Electricidad,False,En bandeja,83.0,107.18,
3391,2025-03-20 06:18:58,Sucursal Rosario,Santa Fe,Amoladora angular,Herramientas eléctricas,False,En bandeja,16.0,14.02,
3392,2025-03-20 22:37:00,Depósito Central,Buenos Aires,Caño galvanizado 1m,Plomería,False,Devuelto cliente,59.0,24.05,
3393,2025-05-27 03:56:03,Sucursal Córdoba,Córdoba,Caja de tornillos,Fijaciones,False,Removido inventario,196.0,286.26,
3394,2024-12-02 23:32:18,Sucursal Rosario,Santa Fe,Alicate universal,Herramientas manuales,False,Retirado de bandeja,38.0,69.8,
3395,2025-07-07 02:04:33,Depósito Central,Buenos Aires,Pala ancha,Jardinería,False,Enviado cliente,129.0,67.55,
3396,2025-01-06 01:47:31,Sucursal Córdoba,Córdoba,Yeso en polvo 30kg,Materiales construcción,False,Recibido,130.0,144.97,
3397,2025-01-19 05:58:26,Depósito Central,Buenos Aires,Regadera plástica,Jardinería,False,Devuelto a proveedor,92.0,107.66,
3398,2025-01-05 08:44:16,Sucursal Tucumán,Tucumán,Destornillador Philips,Herramientas manuales,False,Enviado cliente,62.0,22.84,
3399,2025-05-25 08:40:44,Sucursal Tucumán,Tucumán,Removedor de pintura,Pinturas y químicos,True,En inspección,136.0,298.9,2025-10-07 08:40:44
3400,2024-10-09 11:54:33,Sucursal Córdoba,Córdoba,Gafas protectoras,Protección personal,True,En inspección,69.0,147.57,2025-08-20 11:54:33
3401,2025-09-04 03:03:35,Sucursal Córdoba,Córdoba,Alicate universal,Herramientas manuales,False,Devuelto cliente,47.0,46.82,
3402,2025-07-12 01:30:37,Depósito Central,Buenos Aires,Botines de seguridad,Protección personal,True,Removido inventario,94.0,191.64,2027-01-24 01:30:37
3403,2024-10-21 06:18:30,Sucursal Mendoza,Mendoza,Tarugos plásticos,Fijaciones,False,Recibido,209.0,54.25,
3404,2025-05-27 20:20:20,Depósito Central,Buenos Aires,Taladro eléctrico,Herramientas eléctricas,False,,38.0,9.68,
3405,2025-04-27 11:47:05,Sucursal Tucumán,Tucumán,Adhesivo epoxi,Adhesivos y selladores,True,Boca de inspección,90.0,40.8,2026-02-05 11:47:05
3406,2024-12-15 16:55:23,Sucursal Rosario,Santa Fe,Cable unipolar 2.5mm,Electricidad,False,Enviado cliente,,21.85,
3407,2025-04-12 08:27:17,Depósito Central,Buenos Aires,Soldadora eléctrica,Herramientas eléctricas,False,Removido inventario,50.0,23.48,
3408,2025-06-30 09:31:53,Sucursal Rosario,Santa Fe,Pegamento de contacto,Adhesivos y selladores,True,Retornado inventario,83.0,43.95,2027-02-26 09:31:53
3409,2025-06-24 08:25:09,Sucursal Mendoza,Mendoza,Removedor de pintura,Pinturas y químicos,True,En inspección,74.0,33.97,2026-02-20 08:25:09
3410,2025-08-12 18:09:11,Sucursal Tucumán,Tucumán,Regadera plástica,Jardinería,False,Empacado,131.0,93.92,
3411,2025-09-15 06:51:56,Sucursal Córdoba,Córdoba,Grifería monocomando,Plomería,False,En inspección,63.0,106.08,
3412,2024-10-01 00:07:08,Sucursal Tucumán,Tucumán,Aerosol anticorrosivo,Pinturas y químicos,True,Recibido,69.0,68.66,2026-04-24 00:07:08
3413,2025-09-06 04:23:31,Sucursal Rosario,Santa Fe,Soldadora eléctrica,Herramientas eléctricas,False,Empacado,69.0,17.06,
3414,2025-09-09 09:12:19,Depósito Central,Buenos Aires,Tijera de podar,Jardinería,False,Retornado inventario,59.0,39.55,
3415,2024-11-23 12:11:46,Sucursal Mendoza,Mendoza,Bloques de hormigón,Materiales construcción,False,Retornado inventario,172.0,,
3416,2025-02-25 19:26:40,Sucursal Mendoza,Mendoza,Sellador acrílico,Adhesivos y selladores,True,Enviado cliente,76.0,46.43,2026-06-16 19:26:40
3417,2025-08-25 03:35:35,Sucursal Córdoba,Córdoba,Tijera de podar,Jardinería,False,Retirado de bandeja,101.0,47.34,
3418,2025-08-07 19:31:03,Sucursal Córdoba,Córdoba,Aerosol anticorrosivo,Pinturas y químicos,True,Autorizado venta,85.0,95.61,2025-12-25 19:31:03
3419,2024-11-23 18:56:37,Sucursal Córdoba,Córdoba,Pegamento de contacto,Adhesivos y selladores,True,Devuelto cliente,47.0,53.5,2025-04-04 18:56:37
3420,2025-09-14 05:15:49,Sucursal Rosario,Santa Fe,Grifería monocomando,Plomería,False,Recibido,66.0,61.52,
3421,2025-09-08 16:05:30,Sucursal Tucumán,Tucumán,Bloques de hormigón,Materiales construcción,False,Devuelto cliente,169.0,203.62,
3422,2024-09-30 15:11:09,Depósito Central,Buenos Aires,Fertilizante granulado,Jardinería,False,Devuelto cliente,78.0,,
3423,2025-08-07 06:27:10,Sucursal Córdoba,Córdoba,Válvula esférica,Plomería,False,Boca de inspección,90.0,27.84,
3424,2025-02-17 16:43:54,Sucursal Rosario,Santa Fe,Taladro eléctrico,Herramientas eléctricas,False,En bandeja,,78.33,
3425,2025-07-19 12:47:58,Sucursal Tucumán,Tucumán,Alicate universal,Herramientas manuales,False,Removido inventario,13.0,2.72,
3426,2025-03-27 21:47:12,Sucursal Tucumán,Tucumán,Esmalte sintético 1L,Pinturas y químicos,True,Empacado,106.0,151.19,2026-03-06 21:47:12
3427,2024-11-27 21:01:27,Sucursal Rosario,Santa Fe,Válvula esférica,Plomería,False,Removido inventario,86.0,135.44,
3428,2025-09-15 06:18:01,Sucursal Rosario,Santa Fe,Grifería monocomando,Plomería,False,En bandeja,114.0,72.51,
3429,2025-07-04 09:41:23,Sucursal Rosario,Santa Fe,Destornillador plano,Herramientas manuales,False,Devuelto cliente,46.0,65.33,
3430,2025-08-21 06:48:45,Sucursal Tucumán,Tucumán,Arandelas metálicas,Fijaciones,False,Retornado inventario,255.0,358.3,
3431,2025-09-11 03:47:23,Sucursal Mendoza,Mendoza,Barniz para madera,Pinturas y químicos,True,En inspección,91.0,28.07,2027-02-12 03:47:23
3432,2025-01-06 22:30:06,Sucursal Tucumán,Tucumán,Tarugos plásticos,Fijaciones,False,Retirado de bandeja,267.0,156.19,
3433,2025-08-23 00:18:46,Depósito Central,Buenos Aires,Removedor de pintura,Pinturas y químicos,True,Empacado,93.0,214.26,2026-12-25 00:18:46
3434,2024-10-01 01:41:03,Sucursal Córdoba,Córdoba,Barniz para madera,Pinturas y químicos,True,Autorizado venta,77.0,190.5,2026-01-16 01:41:03
3435,2024-09-20 02:51:01,Sucursal Córdoba,Córdoba,Pintura látex 4L,Pinturas y químicos,True,Retirado de bandeja,136.0,286.34,2025-12-31 02:51:01
3436,2025-01-10 09:41:28,Sucursal Córdoba,Córdoba,Sellador acrílico,Adhesivos y selladores,True,En bandeja,102.0,72.27,2025-05-03 09:41:28
3437,2025-04-25 02:15:44,Sucursal Rosario,Santa Fe,Llave inglesa,Herramientas manuales,False,En bandeja,48.0,45.13,
3438,2025-05-08 14:49:07,Sucursal Tucumán,Tucumán,Removedor de pintura,Pinturas y químicos,True,Devuelto cliente,48.0,120.3,2027-01-31 14:49:07
3439,2024-10-28 04:35:20,Sucursal Córdoba,Córdoba,Grifería monocomando,Plomería,False,Removido inventario,47.0,,
3440,2025-09-12 02:18:01,Sucursal Tucumán,Tucumán,Caño PVC 2m,Materiales construcción,False,Enviado cliente,214.0,111.54,
3441,2025-01-24 15:17:34,Sucursal Córdoba,Córdoba,Removedor de pintura,Pinturas y químicos,True,Empacado,83.0,140.07,2025-06-26 15:17:34
3442,2025-01-05 00:46:51,Sucursal Mendoza,Mendoza,Silicona selladora,Adhesivos y selladores,True,Retornado inventario,64.0,112.35,2026-01-28 00:46:51
3443,2025-03-11 23:18:52,Sucursal Córdoba,Córdoba,Yeso en polvo 30kg,Materiales construcción,False,Devuelto a proveedor,207.0,402.72,
3444,2025-05-23 13:56:20,Sucursal Tucumán,Tucumán,Adhesivo epoxi,Adhesivos y selladores,True,En bandeja,119.0,194.43,2025-12-24 13:56:20
